,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
94023,Maharashtra Circle,Nagpur Region,Akola Division,Karanji B.O,444504,BO,Delivery,WASHIM,MAHARASHTRA,20.15,77
94024,Maharashtra Circle,Nagpur Region,Akola Division,Keshavnagar B.O,444504,BO,Delivery,WASHIM,MAHARASHTRA,20.1,69.9
94025,Maharashtra Circle,Nagpur Region,Akola Division,Masalapen B.O,444504,BO,Delivery,WASHIM,MAHARASHTRA,20.07,76.86
94026,Maharashtra Circle,Nagpur Region,Akola Division,Navali B.O,444504,BO,Delivery,WASHIM,MAHARASHTRA,20.13,76.81
94027,Maharashtra Circle,Nagpur Region,Akola Division,Netansa B.O,444504,BO,Delivery,WASHIM,MAHARASHTRA,20.14,76.78
94028,Maharashtra Circle,Nagpur Region,Akola Division,Goregaon KD B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.61,76.91
94029,Maharashtra Circle,Nagpur Region,Akola Division,Kapshi  B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.58,76.98
94030,Maharashtra Circle,Nagpur Region,Akola Division,Lonagra B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.84,76.91
94031,Maharashtra Circle,Nagpur Region,Akola Division,Sindkhed B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.58,77.01
94032,Maharashtra Circle,Nagpur Region,Akola Division,Sukoda B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.77,76.99
94033,Maharashtra Circle,Nagpur Region,Akola Division,Adsul B.O,444108,BO,Delivery,AKOLA,MAHARASHTRA,20.9,76.87
94034,Maharashtra Circle,Nagpur Region,Akola Division,Danapur B.O,444108,BO,Delivery,AKOLA,MAHARASHTRA,21.1,76.79
94035,Maharashtra Circle,Nagpur Region,Akola Division,Morgaon Bhakre B.O,444109,BO,Delivery,AKOLA,MAHARASHTRA,20.74,76.9
94036,Maharashtra Circle,Nagpur Region,Akola Division,Morzadi B.O,444109,BO,Delivery,AKOLA,MAHARASHTRA,20.82,76.87
94037,Maharashtra Circle,Nagpur Region,Akola Division,Bhatumara B.O,444505,BO,Delivery,WASHIM,MAHARASHTRA,20.17,77.17
94038,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Virkhandi B.O,441201,BO,Delivery,NAGPUR,MAHARASHTRA,20.785376,79.478474
94039,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Dhapewada B.O,441501,BO,Delivery,NAGPUR,MAHARASHTRA,21.231603,78.91739
94070,Maharashtra Circle,Pune Region,Shrirampur Division,Ghogargaon B.O,413725,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.630671,74.830974
94071,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Shekta,431154,BO,Delivery,AURANGABAD,MAHARASHTRA,,
94072,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Takali Ambad B.O,431137,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
94073,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Ghardon B.O,431007,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
94074,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Kachner B.O,431007,BO,Delivery,AURANGABAD,MAHARASHTRA,19.8761723,75.3433069
94075,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dahegaon B.O,431147,BO,Delivery,AURANGABAD,MAHARASHTRA,20.266708,75.133292
94076,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Lamangaon B.O,431115,BO,Delivery,AURANGABAD,MAHARASHTRA,20.266709,75.133291
94077,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Manur B.O,431115,BO,Delivery,AURANGABAD,MAHARASHTRA,20.0839,75.0055
94078,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Pokhari B.O,431115,BO,Delivery,AURANGABAD,MAHARASHTRA,20.0839,75.0055
94079,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Borsar BK B.O,431102,BO,Delivery,AURANGABAD,MAHARASHTRA,20.07765,75.2141
94145,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ghorad B.O,441501,BO,Delivery,NAGPUR,MAHARASHTRA,20.848676,78.712276
94146,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kalambi B.O,441501,BO,Delivery,NAGPUR,MAHARASHTRA,16.900187,74.69054
94147,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ubali B.O,441501,BO,Delivery,NAGPUR,MAHARASHTRA,21.267314,78.867989
94148,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ajni B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.127708,79.083129
94149,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Belda B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.229727,79.238066
94150,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Karwahi B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.669019,79.450347
94151,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Khumari B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.444242,79.296201
94152,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ranala B.O,441401,BO,Non Delivery,NAGPUR,MAHARASHTRA,21.204375,79.1792
94153,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Rewral B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.15635,79.114483
94154,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Salwa B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.236488,79.291974
94155,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Tangla B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.531406,79.49148
94156,Maharashtra Circle,Nagpur Region,Akola Division,Pimpalkhuta B.O,444501,BO,Delivery,AKOLA,MAHARASHTRA,20.37,77.32
94157,Maharashtra Circle,Nagpur Region,Akola Division,Sasti B.O,444501,BO,Delivery,AKOLA,MAHARASHTRA,20.5,76.84
94158,Maharashtra Circle,Nagpur Region,Akola Division,Shirla Andhare B.O,444501,BO,Delivery,AKOLA,MAHARASHTRA,20.5,76.94
94159,Maharashtra Circle,Nagpur Region,Akola Division,Umara Balapur B.O,444501,BO,Delivery,AKOLA,MAHARASHTRA,20.43,76.72
94160,Maharashtra Circle,Nagpur Region,Akola Division,Chinchamba Bhar B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,19.89,76.73
94161,Maharashtra Circle,Nagpur Region,Akola Division,Loni Sm B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,19.91,76.62
94162,Maharashtra Circle,Nagpur Region,Akola Division,Mahagaon B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,20.08,76.67
94248,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Utwad B.O,431214,BO,Delivery,JALNA,MAHARASHTRA,20.3326,75.71382
94249,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Nalni B.O,431215,BO,Delivery,JALNA,MAHARASHTRA,20.30255,75.75195
94250,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Chandai Eco B.O,431215,BO,Delivery,JALNA,MAHARASHTRA,20.3326,75.71382
94251,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Tadegaon B.O,431215,BO,Delivery,JALNA,MAHARASHTRA,20.254099,75.768987
94252,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Pimpalgaon Diwashi B.O,423702,BO,Delivery,AURANGABAD,MAHARASHTRA,19.8353,75.28135
94253,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Antarwali Khandi B.O,431121,BO,Delivery,AURANGABAD,MAHARASHTRA,19.4321388,75.0928542
94254,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Gharegaon Ektuni B.O,431121,BO,Delivery,AURANGABAD,MAHARASHTRA,19.7369866,75.5713201
94255,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Kadethan B.O,431121,BO,Delivery,AURANGABAD,MAHARASHTRA,19.6232166,75.5305734
94486,Maharashtra Circle,Nagpur Region,Akola Division,Mandwa B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,19.889,76.68
94487,Maharashtra Circle,Nagpur Region,Akola Division,Mop B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,19.95,76.66
94488,Maharashtra Circle,Nagpur Region,Akola Division,Mothegaon B.O,444506,BO,Delivery,WASHIM,MAHARASHTRA,20.03,76.74
94489,Maharashtra Circle,Nagpur Region,Akola Division,Chikhali B.O,444510,BO,Delivery,WASHIM,MAHARASHTRA,20.02,77.86
94490,Maharashtra Circle,Nagpur Region,Akola Division,Hivara Rohila B.O,444510,BO,Delivery,WASHIM,MAHARASHTRA,20.11,77.04
94491,Maharashtra Circle,Nagpur Region,Akola Division,Koyali BK B.O,444510,BO,Delivery,WASHIM,MAHARASHTRA,20,76.95
94492,Maharashtra Circle,Nagpur Region,Akola Division,Sawargaon Jire B.O,444510,BO,Delivery,WASHIM,MAHARASHTRA,20.04,77.02
94493,Maharashtra Circle,Nagpur Region,Akola Division,Pardi Tad B.O,444402,BO,Delivery,WASHIM,MAHARASHTRA,20.36,77.29
94494,Maharashtra Circle,Nagpur Region,Akola Division,Pedgaon B.O,444402,BO,Delivery,WASHIM,MAHARASHTRA,20.35,77.36
94495,Maharashtra Circle,Nagpur Region,Akola Division,Sonala B.O (Washim),444402,BO,Delivery,WASHIM,MAHARASHTRA,20.33,77.21
94496,Maharashtra Circle,Nagpur Region,Akola Division,Tarhala B.O,444402,BO,Delivery,WASHIM,MAHARASHTRA,20.4,77.3
94497,Maharashtra Circle,Nagpur Region,Akola Division,Chikhalgaon B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.55,76.97
94498,Maharashtra Circle,Nagpur Region,Akola Division,Rajanda B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.55,77
94499,Maharashtra Circle,Nagpur Region,Akola Division,Sangvi Kd B.O,444006,BO,Delivery,AKOLA,MAHARASHTRA,20.83,76.99
94532,Maharashtra Circle,Nagpur Region,Akola Division,Belkhed B.O,444108,BO,Delivery,AKOLA,MAHARASHTRA,21.06,76.87
94533,Maharashtra Circle,Nagpur Region,Akola Division,Bhamberi B.O,444108,BO,Delivery,AKOLA,MAHARASHTRA,20.99,76.9
94534,Maharashtra Circle,Nagpur Region,Akola Division,Hanwadi B.O,444108,BO,Delivery,AKOLA,MAHARASHTRA,20.93,76.95
94535,Maharashtra Circle,Aurangabad Region,Beed Division,Sawargaon B.O,414203,BO,Delivery,BEED,MAHARASHTRA,19.112755,75.106921
94536,Maharashtra Circle,Aurangabad Region,Beed Division,Naigaon B.O,431518,BO,Delivery,BEED,MAHARASHTRA,18.909179,75.60626
94537,Maharashtra Circle,Aurangabad Region,Beed Division,Sawaleswar Paithan B.O,431518,BO,Delivery,BEED,MAHARASHTRA,18.643002,76.179714
94538,Maharashtra Circle,Aurangabad Region,Beed Division,Kurla B.O,431153,BO,Delivery,BEED,MAHARASHTRA,19.087712,75.809814
94539,Maharashtra Circle,Aurangabad Region,Beed Division,Shivni B.O,431153,BO,Delivery,BEED,MAHARASHTRA,19.853524,75.349629
94540,Maharashtra Circle,Aurangabad Region,Beed Division,Mahalas Jawala B.O,431153,BO,Delivery,BEED,MAHARASHTRA,19.04531,75.86211
94541,Maharashtra Circle,Aurangabad Region,Beed Division,Nalwandi B.O,431153,BO,Delivery,BEED,MAHARASHTRA,19.001514,75.859205
94542,Maharashtra Circle,Aurangabad Region,Beed Division,Palwan B.O,431153,BO,Delivery,BEED,MAHARASHTRA,18.967417,75.719704
94547,Maharashtra Circle,Aurangabad Region,Beed Division,Anjanwati B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.778059,75.673173
94548,Maharashtra Circle,Aurangabad Region,Beed Division,Borkhed B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.743408,75.619354
94549,Maharashtra Circle,Aurangabad Region,Beed Division,Hingni BK B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.685135,75.734425
94550,Maharashtra Circle,Aurangabad Region,Beed Division,Limbaganesh B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.798544,75.638266
94551,Maharashtra Circle,Aurangabad Region,Beed Division,Naholi B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.680779,75.91729
94552,Maharashtra Circle,Aurangabad Region,Beed Division,Hingni BK B.O,431128,BO,Delivery,BEED,MAHARASHTRA,18.968706,76.257326
94553,Maharashtra Circle,Aurangabad Region,Beed Division,Moha B.O,431128,BO,Delivery,BEED,MAHARASHTRA,18.893074,76.315243
94554,Maharashtra Circle,Aurangabad Region,Beed Division,Antarwali BK B.O,431127,BO,Delivery,BEED,MAHARASHTRA,19.300388,75.382024
94555,Maharashtra Circle,Aurangabad Region,Beed Division,Bagpimpalgoan B.O,431127,BO,Delivery,BEED,MAHARASHTRA,19.305227,75.731334
94556,Maharashtra Circle,Aurangabad Region,Beed Division,Bhogalgaon B.O,431127,BO,Delivery,BEED,MAHARASHTRA,19.378765,75.881115
94557,Maharashtra Circle,Aurangabad Region,Beed Division,Reoki B.O,431127,BO,Delivery,BEED,MAHARASHTRA,19.357232,75.742149
94558,Maharashtra Circle,Aurangabad Region,Beed Division,Dhamangaon B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.985973,75.135566
94559,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kudwa B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,21.477316,80.185414
94560,Maharashtra Circle,Pune Region,Pune City East Division,Kondhwa Lh B.O,411048,BO,Delivery,PUNE,MAHARASHTRA,,
94561,Maharashtra Circle,Pune Region,Pune City East Division,Talawade B.O,411062,BO,Delivery,PUNE,MAHARASHTRA,18.665889,73.778424
94562,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Mohgaon BK B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,20.727698,80.05908
94563,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Nagpura B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,21.444819,80.374216
94564,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Pandharbodi B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,21.467446,80.230737
94565,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Sitepar B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,21.499829,80.117733
94566,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Tanda B.O,441614,BO,Delivery,GONDIA,MAHARASHTRA,21.3955,80.261404
94605,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Khodseoni B.O,441801,BO,Delivery,GONDIA,MAHARASHTRA,21.207764,80.077239
94606,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Soni B.O,441801,BO,Delivery,GONDIA,MAHARASHTRA,21.344288,80.268372
94607,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Bondegaon (Surban) B.O,441702,BO,Delivery,GONDIA,MAHARASHTRA,20.992748,79.555284
94608,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Dhabetekdi B.O,441702,BO,Delivery,GONDIA,MAHARASHTRA,20.862449,80.220977
94609,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ghonadi B.O,441702,BO,Delivery,GONDIA,MAHARASHTRA,20.91807,80.293452
94610,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Parsodi Rayatwadi B.O,441702,BO,Delivery,GONDIA,MAHARASHTRA,20.966271,80.363081
94611,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Kawarabandh B.O,441916,BO,Delivery,GONDIA,MAHARASHTRA,21.361089,80.457684
94612,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Latori B.O,441916,BO,Delivery,GONDIA,MAHARASHTRA,21.367941,80.474367
94613,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Lohara B.O,441916,BO,Delivery,GONDIA,MAHARASHTRA,21.519939,80.14565
94614,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Bopabodi B.O,441806,BO,Delivery,GONDIA,MAHARASHTRA,21.10759,80.084572
94615,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Dhapewada B.O,441911,BO,Delivery,GONDIA,MAHARASHTRA,21.537315,80.066065
94616,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Gangla B.O,441911,BO,Delivery,GONDIA,MAHARASHTRA,21.339792,79.894081
94617,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Gond Mohadi B.O,441911,BO,Delivery,GONDIA,MAHARASHTRA,21.496582,80.015446
94618,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Gumdhawada B.O,441911,BO,Delivery,GONDIA,MAHARASHTRA,21.496582,80.015446
94619,Maharashtra Circle,Aurangabad Region,Beed Division,Dhanora B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.919873,75.00927
94620,Maharashtra Circle,Aurangabad Region,Beed Division,Dongargan B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.934798,75.067685
94621,Maharashtra Circle,Aurangabad Region,Beed Division,Ghatapimpri B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.997249,75.078636
94622,Maharashtra Circle,Aurangabad Region,Beed Division,Hiwara B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.965281,75.022958
94623,Maharashtra Circle,Aurangabad Region,Beed Division,Kuntephal Pundi B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.902941,74.953026
94624,Maharashtra Circle,Aurangabad Region,Beed Division,Saratewadgoan B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.851368,75.040017
94625,Maharashtra Circle,Aurangabad Region,Beed Division,Suleman Deola B.O,414202,BO,Delivery,BEED,MAHARASHTRA,18.992448,75.020225
94626,Maharashtra Circle,Aurangabad Region,Beed Division,Khilad B.O,414208,BO,Delivery,BEED,MAHARASHTRA,18.948512,75.142498
94627,Maharashtra Circle,Aurangabad Region,Beed Division,Shiral B.O,414208,BO,Delivery,BEED,MAHARASHTRA,18.78778,75.066955
94628,Maharashtra Circle,Aurangabad Region,Beed Division,Lahuri B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.781635,76.017068
94629,Maharashtra Circle,Aurangabad Region,Beed Division,Malegaon B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.622514,76.068199
94782,Maharashtra Circle,Nagpur Region,Chandrapur Division,Shankarpur B.O,442903,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.0638844,79.5308371
94783,Maharashtra Circle,Nagpur Region,Chandrapur Division,Amgaon Buti B.O,441207,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.724705,79.563154
94784,Maharashtra Circle,Pune Region,Ahmednagar Division,Khednagar B.O,414403,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.34,75
94785,Maharashtra Circle,Pune Region,Ahmednagar Division,Akhatwade B.O,414502,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.31,75.23
94786,Maharashtra Circle,Pune Region,Ahmednagar Division,Bhavinimgaon B.O,414502,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.29,75.19
94787,Maharashtra Circle,Pune Region,Ahmednagar Division,Hasnapur B.O,414502,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.17,75.17
94788,Maharashtra Circle,Pune Region,Ahmednagar Division,Samsud Erandgaon B.O,414502,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.11,75
94789,Maharashtra Circle,Pune Region,Ahmednagar Division,Khanapur  BO B.O,414502,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.02,75.02
94790,Maharashtra Circle,Pune Region,Ahmednagar Division,Pedgaon B.O,413701,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.55,74.64
94791,Maharashtra Circle,Pune Region,Ahmednagar Division,Takali Lonar B.O,413701,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.49,74.58
94792,Maharashtra Circle,Pune Region,Ahmednagar Division,Madhe Wadgaon B.O,413726,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.43,74.52
94793,Maharashtra Circle,Pune Region,Ahmednagar Division,Brahmni B.O,414105,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.44,74.78
94794,Maharashtra Circle,Pune Region,Ahmednagar Division,Hanga B.O,414301,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.91,74.44
94795,Maharashtra Circle,Pune Region,Ahmednagar Division,Narayan Gavan B.O,414301,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.89,74.42
94796,Maharashtra Circle,Pune Region,Ahmednagar Division,Valvane B.O,414301,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.86,74.39
94797,Maharashtra Circle,Pune Region,Ahmednagar Division,Khadakwadi B.O,414304,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.13,74.36
94798,Maharashtra Circle,Pune Region,Ahmednagar Division,Nandur Pathar B.O,414304,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.12,74.35
94799,Maharashtra Circle,Pune Region,Ahmednagar Division,Chichondi Shiral B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.17,75.09
94800,Maharashtra Circle,Pune Region,Ahmednagar Division,Ghatshiras B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.19,75.11
94802,Maharashtra Circle,Pune Region,Ahmednagar Division,Karanji B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.2,75.12
94803,Maharashtra Circle,Pune Region,Ahmednagar Division,Kolhar B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.22,75.14
94804,Maharashtra Circle,Pune Region,Ahmednagar Division,Shiral B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.26,75.18
94805,Maharashtra Circle,Pune Region,Ahmednagar Division,Vaiju Babhulgaon B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.28,75.2
94806,Maharashtra Circle,Pune Region,Ahmednagar Division,Ranjangaondevi B.O,414602,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.4316666,74.9059166
94807,Maharashtra Circle,Pune Region,Ahmednagar Division,Bhoyare Gangarda B.O,413703,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.82,74.61
94808,Maharashtra Circle,Nagpur Region,Wardha Division,MANDWA BO,442001,BO,Delivery,WARDHA,MAHARASHTRA,20.745325,78.6021886
94809,Maharashtra Circle,Pune Region,Ahmednagar Division,Erandoli B.O,413703,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.84,74.63
94810,Maharashtra Circle,Pune Region,Ahmednagar Division,Nibavi B.O,413703,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.15,74.05
94811,Maharashtra Circle,Pune Region,Ahmednagar Division,Ranjangaon B.O,413703,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.86,74.65
94899,Maharashtra Circle,Nagpur Region,Chandrapur Division,Malewada B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.729212,79.379289
94900,Maharashtra Circle,Nagpur Region,Chandrapur Division,Masali B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.077314,80.561411
94901,Maharashtra Circle,Nagpur Region,Chandrapur Division,Nanhi B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.637663,80.184717
94902,Maharashtra Circle,Nagpur Region,Chandrapur Division,Palasgad B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.327102,80.800731
94903,Maharashtra Circle,Nagpur Region,Chandrapur Division,Jambhulkheda BO,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,,
94904,Maharashtra Circle,Nagpur Region,Chandrapur Division,Dadapur BO,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,,
94905,Maharashtra Circle,Nagpur Region,Chandrapur Division,Lendaritola BO,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,,
94906,Maharashtra Circle,Nagpur Region,Chandrapur Division,Khobramendha B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.007763,78.712193
94907,Maharashtra Circle,Nagpur Region,Chandrapur Division,Antargav B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.184972,80.617297
94908,Maharashtra Circle,Nagpur Region,Chandrapur Division,Chotimadai(ChotiMadhe) B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.729212,79.379289
94909,Maharashtra Circle,Nagpur Region,Chandrapur Division,Gajegoan B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.077314,80.561411
94910,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maldugi B.O,441209,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.760995,80.560249
94911,Maharashtra Circle,Nagpur Region,Chandrapur Division,Borda B.O,441224,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.233753,79.0207127
94912,Maharashtra Circle,Nagpur Region,Chandrapur Division,Somnath Prakala B.O,441224,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.1013999,79.6221368
94913,Maharashtra Circle,Pune Region,Ahmednagar Division,Karajgaon B.O,414105,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.43,74.77
94946,Maharashtra Circle,Nagpur Region,Amaravati Division,Hirur B.O,444704,BO,Delivery,AMRAVATI,MAHARASHTRA,21.2,77.63
94947,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Sawargaon Hadap B.O,431214,BO,Delivery,JALNA,MAHARASHTRA,20.3326,75.71382
94948,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Chikhali B.O,431215,BO,Delivery,JALNA,MAHARASHTRA,20.3326,75.71382
94949,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dabhadi B.O,431215,BO,Delivery,JALNA,MAHARASHTRA,20.3326,75.71382
94950,Maharashtra Circle,Pune Region,Ahmednagar Division,Umbra B.O,414105,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.39,74.73
94951,Maharashtra Circle,Pune Region,Ahmednagar Division,Palve BK B.O,414301,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.88,74.41
94952,Maharashtra Circle,Pune Region,Ahmednagar Division,Karjule Hariya B.O,414304,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.14,74.37
94953,Maharashtra Circle,Pune Region,Ahmednagar Division,Palashi B.O,414304,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.1,74.33
94954,Maharashtra Circle,Pune Region,Ahmednagar Division,Devrai B.O,414106,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.18,75.08
94955,Maharashtra Circle,Pune Region,Ahmednagar Division,Chikhali B.O,413728,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.99,74.42
94956,Maharashtra Circle,Pune Region,Ahmednagar Division,Deulgaon B.O,413728,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,20.03,74.46
94957,Maharashtra Circle,Pune Region,Ahmednagar Division,Shingave Naik B.O,414111,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
94958,Maharashtra Circle,Pune Region,Ahmednagar Division,Vadgaon Gupta B.O,414111,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
94959,Maharashtra Circle,Pune Region,Ahmednagar Division,Vilad B.O,414111,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
